"CWNS_ID","FACILITY_ID","STATE_CODE","NEED_REASON"
"35000000128",3612117,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"13000000726",3612131,GA,The project(s) will prevent unregulated water quality or human health impacts.
"49000000025",3611237,UT,The project(s) is required to maintain compliance with a NPDES permit.
"37000000137",3611274,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37000000137",3611274,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000137",3611274,NC,The project(s) will prevent unregulated water quality or human health impacts.
"01000325001",1102142,AL,The project(s) is required to maintain compliance with a NPDES permit.
"01000325001",1102142,AL,The project(s) will prevent unregulated water quality or human health impacts.
"01000325001",1102142,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34006006001",1073781,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"13000999026",3539756,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"39002093001",1080982,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39002093001",1080982,OH,The project(s) will prevent unregulated water quality or human health impacts.
"42000000064",3611341,PA,The project(s) is required to maintain compliance with a NPDES permit.
"42000000064",3611341,PA,The project(s) will prevent unregulated water quality or human health impacts.
"55000310002",429500,WI,The project(s) is required to maintain compliance with a NPDES permit.
"37000000181",3611768,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37000000181",3611768,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000181",3611768,NC,The project(s) will prevent unregulated water quality or human health impacts.
"37000000181",3611768,NC,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34002534023",2863943,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"25000073005",3611777,MA,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"25000073005",3611777,MA,The project(s) will prevent unregulated water quality or human health impacts.
"25000073005",3611777,MA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"22201201234",3536936,LA,The project(s) is required to maintain compliance with a NPDES permit.
"22201201234",3536936,LA,The project(s) is necessary to obtain compliance with a new permit requirement.
"22201201234",3536936,LA,The project(s) is to achieve or maintain compliance with a TMDL.
"22201201234",3536936,LA,The project(s) will prevent unregulated water quality or human health impacts.
"22009033003",1168611,LA,The project(s) is required to maintain compliance with a NPDES permit.
"34001032011",442662,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"18000004035",414521,IN,The project(s) will prevent unregulated water quality or human health impacts.
"51000064001",1235963,VA,The project(s) is required to maintain compliance with a NPDES permit.
"51000064001",1235963,VA,The project(s) will prevent unregulated water quality or human health impacts.
"50000008001",1094059,VT,The project(s) is required to maintain compliance with a NPDES permit.
"50000008001",1094059,VT,The project(s) is necessary to obtain compliance with a new permit requirement.
"50000008001",1094059,VT,The project(s) will prevent unregulated water quality or human health impacts.
"37006004001",1153518,NC,The project(s) will prevent unregulated water quality or human health impacts.
"49000228001",1170567,UT,The project(s) is required to maintain compliance with a NPDES permit.
"08000000101",3608559,CO,The project(s) will prevent unregulated water quality or human health impacts.
"39000000150",3608989,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39000000150",3608989,OH,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"17000402001",1113668,IL,The project(s) is required to maintain compliance with a NPDES permit.
"17000402001",1113668,IL,The project(s) will prevent unregulated water quality or human health impacts.
"17000402001",1113668,IL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"06000000245",3611369,CA,The project(s) will prevent unregulated water quality or human health impacts.
"12000038002",1078151,FL,The project(s) is necessary to obtain compliance with a new permit requirement.
"12000038002",1078151,FL,The project(s) is to achieve or maintain compliance with a TMDL.
"12000038002",1078151,FL,The project(s) will prevent unregulated water quality or human health impacts.
"37009607001",1153789,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37009607001",1153789,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37009607001",1153789,NC,The project(s) will prevent unregulated water quality or human health impacts.
"23000000021",3611283,ME,The project(s) is to achieve or maintain compliance with a TMDL.
"23000000021",3611283,ME,The project(s) will prevent unregulated water quality or human health impacts.
"13000121002",1109124,GA,The project(s) is required to maintain compliance with a NPDES permit.
"13000121002",1109124,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000121002",1109124,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"06000000244",3611368,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000267",3611391,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000279",3611403,CA,The project(s) will prevent unregulated water quality or human health impacts.
"34004013009",2889562,NJ,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34002164001",2975202,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"12000000106",3611439,FL,The project(s) is required to maintain compliance with a NPDES permit.
"12000000106",3611439,FL,The project(s) will prevent unregulated water quality or human health impacts.
"12000016005",1078135,FL,The project(s) is required to maintain compliance with a NPDES permit.
"49000000033",3611450,UT,The project(s) is required to maintain compliance with a NPDES permit.
"13000000683",3611542,GA,The project(s) will prevent unregulated water quality or human health impacts.
"35000000107",3611549,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000000107",3611549,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"12000172001",1078336,FL,The project(s) is required to maintain compliance with a NPDES permit.
"13000610001",1109420,GA,The project(s) is required to maintain compliance with a NPDES permit.
"13000610001",1109420,GA,The project(s) will prevent unregulated water quality or human health impacts.
"39000000191",3611558,OH,The project(s) will prevent unregulated water quality or human health impacts.
"30000000021",3611559,MT,The project(s) will prevent unregulated water quality or human health impacts.
"35000000111",3611570,NM,The project(s) will prevent unregulated water quality or human health impacts.
"33000006001",1100902,NH,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"12000174001",1078339,FL,The project(s) is required to maintain compliance with a NPDES permit.
"12000174001",1078339,FL,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"25000061003",3609774,MA,The project(s) is required to maintain compliance with a NPDES permit.
"25000061003",3609774,MA,The project(s) is necessary to obtain compliance with a new permit requirement.
"25000061003",3609774,MA,The project(s) is to achieve or maintain compliance with a TMDL.
"13000000659",3611325,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000000659",3611325,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"12000067001",3501480,FL,The project(s) will prevent unregulated water quality or human health impacts.
"17000000102",3611349,IL,The project(s) will prevent unregulated water quality or human health impacts.
"30000000026",3611785,MT,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"39007533001",1081537,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39007533001",1081537,OH,The project(s) will prevent unregulated water quality or human health impacts.
"09000300001",1071802,CT,The project(s) is to achieve or maintain compliance with a TMDL.
"09000300001",1071802,CT,The project(s) will prevent unregulated water quality or human health impacts.
"36000000571",3612067,NY,The project(s) will prevent unregulated water quality or human health impacts.
"36000000583",3612079,NY,The project(s) will prevent unregulated water quality or human health impacts.
"22001195001",1168266,LA,The project(s) is required to maintain compliance with a NPDES permit.
"22001195001",1168266,LA,The project(s) is necessary to obtain compliance with a new permit requirement.
"08000182001",1066976,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37005109001",1153470,NC,The project(s) will prevent unregulated water quality or human health impacts.
"39000050001",1080474,OH,The project(s) is required to maintain compliance with a NPDES permit.
"55002135000",398326,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55002135000",398326,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55002135000",398326,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"53000982002",1180882,WA,The project(s) is required to maintain compliance with a NPDES permit.
"53000982002",1180882,WA,The project(s) will prevent unregulated water quality or human health impacts.
"55003280100",3516896,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55003280100",3516896,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55003280100",3516896,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55003280100",3516896,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"23000000032",3612011,ME,The project(s) will prevent unregulated water quality or human health impacts.
"23000000032",3612011,ME,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37001514001",408900,NC,The project(s) will prevent unregulated water quality or human health impacts.
"29004601001",1134176,MO,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34009507001",3106908,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34009507001",3106908,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34009507001",3106908,NJ,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"30000020001",1159091,MT,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"08000000344",3611253,CO,The project(s) will prevent unregulated water quality or human health impacts.
"23000000015",3611268,ME,The project(s) is to achieve or maintain compliance with a TMDL.
"23000000015",3611268,ME,The project(s) will prevent unregulated water quality or human health impacts.
"39000366001",1080779,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39000366001",1080779,OH,The project(s) is necessary to obtain compliance with a new permit requirement.
"39000366001",1080779,OH,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"39000366001",1080779,OH,The project(s) will prevent unregulated water quality or human health impacts.
"33000025003",1100923,NH,The project(s) is required to maintain compliance with a NPDES permit.
"33000025003",1100923,NH,The project(s) is to achieve or maintain compliance with a TMDL.
"33000025003",1100923,NH,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"06000000274",3611398,CA,The project(s) will prevent unregulated water quality or human health impacts.
"41000000186",3612161,OR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"35201200003",3531856,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35201200003",3531856,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"35000000136",3612162,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000000136",3612162,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"54001301001",1094806,WV,The project(s) is required to maintain compliance with a NPDES permit.
"54001301001",1094806,WV,The project(s) is necessary to obtain compliance with a new permit requirement.
"54001301001",1094806,WV,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"54001301001",1094806,WV,The project(s) will prevent unregulated water quality or human health impacts.
"54001301001",1094806,WV,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"17000000109",3612165,IL,The project(s) will prevent unregulated water quality or human health impacts.
"17000000109",3612165,IL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37000000190",3612166,NC,The project(s) will prevent unregulated water quality or human health impacts.
"37000000194",3612170,NC,The project(s) will prevent unregulated water quality or human health impacts.
"37000000195",3612171,NC,The project(s) will prevent unregulated water quality or human health impacts.
"01000000169",3612172,AL,The project(s) is required to maintain compliance with a NPDES permit.
"01000000169",3612172,AL,The project(s) will prevent unregulated water quality or human health impacts.
"01000000169",3612172,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55004660001",1206646,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55002220001",1229184,WI,The project(s) is required to maintain compliance with a NPDES permit.
"01000421001",1102228,AL,The project(s) is required to maintain compliance with a NPDES permit.
"01000421001",1102228,AL,The project(s) will prevent unregulated water quality or human health impacts.
"01000421001",1102228,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37000000131",3611224,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000131",3611224,NC,The project(s) will prevent unregulated water quality or human health impacts.
"18000004094",412972,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"13000000635",3611235,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000000635",3611235,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34002010001",1073502,NJ,The project(s) is to achieve or maintain compliance with a TMDL.
"34002010001",1073502,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"40000000028",3611239,OK,The project(s) will prevent unregulated water quality or human health impacts.
"40000000028",3611239,OK,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"12000701002",3501005,FL,The project(s) will prevent unregulated water quality or human health impacts.
"23000000017",3611275,ME,The project(s) is to achieve or maintain compliance with a TMDL.
"23000000017",3611275,ME,The project(s) will prevent unregulated water quality or human health impacts.
"13000675001",1109497,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000675001",1109497,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"23000000029",3611300,ME,The project(s) is to achieve or maintain compliance with a TMDL.
"23000000029",3611300,ME,The project(s) will prevent unregulated water quality or human health impacts.
"48000000403",3611315,TX,The project(s) is necessary to obtain compliance with a new permit requirement.
"01000203001",1102042,AL,The project(s) is required to maintain compliance with a NPDES permit.
"01000203001",1102042,AL,The project(s) will prevent unregulated water quality or human health impacts.
"01000203001",1102042,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"54000000093",3611426,WV,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"54000000093",3611426,WV,The project(s) will prevent unregulated water quality or human health impacts.
"34006133001",1073807,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34006133001",1073807,NJ,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"36000000533",3611631,NY,The project(s) is required to maintain compliance with a NPDES permit.
"08201200107",3531416,CO,The project(s) will prevent unregulated water quality or human health impacts.
"08000224001",1067014,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08000224001",1067014,CO,The project(s) is to achieve or maintain compliance with a TMDL.
"48004083001",1183393,TX,The project(s) is to achieve or maintain compliance with a TMDL.
"48004083001",1183393,TX,The project(s) will prevent unregulated water quality or human health impacts.
"50000006001",1094057,VT,The project(s) is required to maintain compliance with a NPDES permit.
"50000048001",1094098,VT,The project(s) is required to maintain compliance with a NPDES permit.
"55000310002",429500,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55000310002",429500,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55000310002",429500,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"13000000664",3611344,GA,The project(s) will prevent unregulated water quality or human health impacts.
"18000201001",1120142,IN,The project(s) is required to maintain compliance with a NPDES permit.
"18000201001",1120142,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"42000119001",1195453,PA,The project(s) is required to maintain compliance with a NPDES permit.
"42000119001",1195453,PA,The project(s) will prevent unregulated water quality or human health impacts.
"13000640001",1109455,GA,The project(s) is required to maintain compliance with a NPDES permit.
"13000640001",1109455,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000640001",1109455,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55004230100",3500319,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55004230100",3500319,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55004230100",3500319,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55004230100",3500319,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"30000000024",3611569,MT,The project(s) is required to maintain compliance with a NPDES permit.
"30000000024",3611569,MT,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"35000038001",1145050,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000038001",1145050,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"35000066001",1145078,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000104001",1145110,NM,The project(s) is required to maintain compliance with a NPDES permit.
"35000104001",1145110,NM,The project(s) will prevent unregulated water quality or human health impacts.
"12000247001",2814463,FL,The project(s) will prevent unregulated water quality or human health impacts.
"18000000100",3612178,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"39000000215",3612183,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39000000215",3612183,OH,The project(s) will prevent unregulated water quality or human health impacts.
"37000000171",3611758,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37000000171",3611758,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000171",3611758,NC,The project(s) will prevent unregulated water quality or human health impacts.
"37000000171",3611758,NC,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37000000172",3611759,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37000000172",3611759,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000172",3611759,NC,The project(s) will prevent unregulated water quality or human health impacts.
"37000000172",3611759,NC,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37005403001",1153480,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37005403001",1153480,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37005403001",1153480,NC,The project(s) will prevent unregulated water quality or human health impacts.
"42002118003",1195889,PA,The project(s) is required to maintain compliance with a NPDES permit.
"42002118003",1195889,PA,The project(s) will prevent unregulated water quality or human health impacts.
"09000000048",3611812,CT,The project(s) is to achieve or maintain compliance with a TMDL.
"09000000048",3611812,CT,The project(s) will prevent unregulated water quality or human health impacts.
"33000013001",1100908,NH,The project(s) is required to maintain compliance with a NPDES permit.
"33000013001",1100908,NH,The project(s) will prevent unregulated water quality or human health impacts.
"33000013001",1100908,NH,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34071225801",3522183,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"50000000076",3611855,VT,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"50000000076",3611855,VT,The project(s) will prevent unregulated water quality or human health impacts.
"08201200066",3530196,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08201200066",3530196,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"12000045001",1078160,FL,The project(s) is required to maintain compliance with a NPDES permit.
"12000045001",1078160,FL,The project(s) will prevent unregulated water quality or human health impacts.
"25000800001",494799,MA,The project(s) will prevent unregulated water quality or human health impacts.
"13000093001",1109096,GA,The project(s) is required to maintain compliance with a NPDES permit.
"13000093001",1109096,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000093001",1109096,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"06005200001",1175704,CA,The project(s) is required to maintain compliance with a NPDES permit.
"36000000566",3611867,NY,The project(s) will prevent unregulated water quality or human health impacts.
"13000000713",3611869,GA,The project(s) will prevent unregulated water quality or human health impacts.
"12000073002",1078198,FL,The project(s) will prevent unregulated water quality or human health impacts.
"06001056001",3477690,CA,The project(s) will prevent unregulated water quality or human health impacts.
"35000041001",1145052,NM,The project(s) is required to maintain compliance with a NPDES permit.
"35000041001",1145052,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000041001",1145052,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"35201200036",3540437,NM,The project(s) is required to maintain compliance with a NPDES permit.
"35201200036",3540437,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"30000000022",3611560,MT,The project(s) will prevent unregulated water quality or human health impacts.
"30000060001",1238240,MT,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"30000060001",1238240,MT,The project(s) will prevent unregulated water quality or human health impacts.
"18000000065",3609557,IN,The project(s) will prevent unregulated water quality or human health impacts.
"25000227001",1092512,MA,The project(s) will prevent unregulated water quality or human health impacts.
"25000227001",1092512,MA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55000000127",3610253,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55000000127",3610253,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55000000127",3610253,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55000000127",3610253,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"55000000127",3610253,WI,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"13000000732",3612160,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000000732",3612160,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37000000191",3612167,NC,The project(s) will prevent unregulated water quality or human health impacts.
"34005085011",442719,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34005085011",442719,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"26000935001",1088656,MI,The project(s) will prevent unregulated water quality or human health impacts.
"55000715001",1206107,WI,The project(s) is required to maintain compliance with a NPDES permit.
"39003080001",1237821,OH,The project(s) is required to maintain compliance with a NPDES permit.
"26000513001",1088566,MI,The project(s) will prevent unregulated water quality or human health impacts.
"18000000106",3612187,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"18000000111",3612192,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"18000000112",3612193,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"50000042001",1094092,VT,The project(s) is required to maintain compliance with a NPDES permit.
"50000042001",1094092,VT,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"50000042001",1094092,VT,The project(s) will prevent unregulated water quality or human health impacts.
"18000000023",3606617,IN,The project(s) will prevent unregulated water quality or human health impacts.
"21000446001",1235528,KY,The project(s) will prevent unregulated water quality or human health impacts.
"13000000639",3611273,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000000639",3611273,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37005701001",1236379,NC,The project(s) will prevent unregulated water quality or human health impacts.
"06005780001",1175851,CA,The project(s) will prevent unregulated water quality or human health impacts.
"37000000140",3611320,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000140",3611320,NC,The project(s) will prevent unregulated water quality or human health impacts.
"42001236001",1227189,PA,The project(s) is required to maintain compliance with a NPDES permit.
"42001236001",1227189,PA,The project(s) will prevent unregulated water quality or human health impacts.
"42001236001",1227189,PA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"08000243001",1067032,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08000243001",1067032,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"08000192001",1066985,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08000192001",1066985,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"01000115001",1101949,AL,The project(s) is required to maintain compliance with a NPDES permit.
"01000115001",1101949,AL,The project(s) will prevent unregulated water quality or human health impacts.
"01000115001",1101949,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"27000050001",1147940,MN,The project(s) is required to maintain compliance with a NPDES permit.
"01000000158",3611327,AL,The project(s) will prevent unregulated water quality or human health impacts.
"55003000001",1206422,WI,The project(s) is required to maintain compliance with a NPDES permit.
"40000030001",1172451,OK,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"25000171005",3609851,MA,The project(s) will prevent unregulated water quality or human health impacts.
"34002520011",442459,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"06000000285",3611409,CA,The project(s) will prevent unregulated water quality or human health impacts.
"18000000092",3611526,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37003613001",3480095,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37003613001",3480095,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37003613001",3480095,NC,The project(s) will prevent unregulated water quality or human health impacts.
"18004792001",1120414,IN,The project(s) is required to maintain compliance with a NPDES permit.
"08201200095",3531096,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08201200095",3531096,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"33000259002",3611580,NH,The project(s) will prevent unregulated water quality or human health impacts.
"25000093003",3611583,MA,The project(s) will prevent unregulated water quality or human health impacts.
"25000080003",3611584,MA,The project(s) will prevent unregulated water quality or human health impacts.
"27000000180",3611588,MN,The project(s) is necessary to obtain compliance with a new permit requirement.
"27000000182",3611593,MN,The project(s) will prevent unregulated water quality or human health impacts.
"37009002011",416259,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37009002011",416259,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37009002011",416259,NC,The project(s) will prevent unregulated water quality or human health impacts.
"36000000528",3611603,NY,The project(s) will prevent unregulated water quality or human health impacts.
"36000000528",3611603,NY,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"49000000039",3611485,UT,The project(s) will prevent unregulated water quality or human health impacts.
"36006077001",1220989,NY,The project(s) is required to maintain compliance with a NPDES permit.
"13000572001",1109371,GA,The project(s) is required to maintain compliance with a NPDES permit.
"13000572001",1109371,GA,The project(s) will prevent unregulated water quality or human health impacts.
"08000153001",1066949,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08000153001",1066949,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"19000000190",3611837,IA,The project(s) will prevent unregulated water quality or human health impacts.
"34001340021",3611838,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"55000500000",3364331,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55000500000",3364331,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"19000000191",3611839,IA,The project(s) will prevent unregulated water quality or human health impacts.
"30000086001",1159146,MT,The project(s) will prevent unregulated water quality or human health impacts.
"37008908001",409470,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37008908001",409470,NC,The project(s) will prevent unregulated water quality or human health impacts.
"13000000707",3611851,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000000707",3611851,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55007902050",1206812,WI,The project(s) is required to maintain compliance with a NPDES permit.
"34001380001",1073448,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"13000000655",3611319,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55000715002",424100,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55000715002",424100,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55000715002",424100,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
